52.000,-30.000,79.000,0.000,0.000,0.000,27.000,79.000,52.000,1
90.000,-40.000,107.000,0.000,64.000,-28.000,17.000,42.000,26.000,1
70.000,-30.000,107.000,0.000,60.000,-13.000,37.000,47.000,10.000,1
71.000,-33.000,107.000,0.000,60.000,-21.000,36.000,47.000,12.000,1
37.000,-85.000,77.000,0.000,20.000,0.000,40.000,57.000,16.000,1
46.000,-49.000,77.000,0.000,-2.000,0.000,31.000,79.000,48.000,1
81.000,-5.000,84.000,0.000,-22.000,-6.000,4.000,108.000,104.000,0
103.000,-1.000,104.000,-4.000,72.000,10.000,1.000,31.000,30.000,0
86.000,5.000,89.000,0.000,2.000,-5.000,3.000,86.000,84.000,0
106.000,0.000,108.000,-3.000,70.000,-4.000,1.000,38.000,36.000,0
79.000,0.000,83.000,0.000,-46.000,-29.000,4.000,130.000,126.000,0
83.000,0.000,87.000,0.000,-40.000,0.000,4.000,128.000,124.000,0
84.000,-3.000,88.000,0.000,6.000,0.000,5.000,83.000,78.000,0
101.000,5.000,102.000,0.000,72.000,14.000,1.000,29.000,28.000,0
79.000,-1.000,83.000,-10.000,436.000,6339.000,4.000,-353.000,-356.000,0
105.000,1.000,106.000,0.000,70.000,-3.000,1.000,36.000,34.000,0
108.000,0.000,108.000,-6.000,72.000,7.000,1.000,36.000,36.000,0
102.000,-4.000,104.000,0.000,70.000,0.000,1.000,34.000,32.000,0
82.000,-1.000,86.000,0.000,-12.000,0.000,4.000,99.000,94.000,0
103.000,2.000,105.000,9.000,70.000,0.000,2.000,35.000,34.000,0
105.000,-5.000,106.000,-7.000,70.000,0.000,1.000,36.000,34.000,0
102.000,0.000,103.000,0.000,70.000,-25.000,1.000,33.000,32.000,0
81.000,0.000,84.000,0.000,-20.000,24.000,4.000,105.000,102.000,0
80.000,1.000,84.000,0.000,-36.000,0.000,4.000,121.000,116.000,0
82.000,0.000,86.000,0.000,-12.000,-9.000,3.000,99.000,96.000,0
101.000,0.000,102.000,0.000,72.000,38.000,1.000,30.000,28.000,0
85.000,1.000,88.000,0.000,0.000,-1.000,3.000,88.000,86.000,0
80.000,1.000,84.000,3.000,-42.000,-26.000,5.000,128.000,124.000,0
85.000,0.000,88.000,0.000,0.000,-9.000,3.000,88.000,86.000,0
76.000,-5.000,80.000,0.000,-40.000,0.000,4.000,121.000,116.000,0
82.000,-1.000,86.000,0.000,-2.000,25.000,3.000,88.000,84.000,0
106.000,2.000,108.000,8.000,70.000,-30.000,2.000,38.000,36.000,0
106.000,-2.000,108.000,0.000,70.000,0.000,1.000,38.000,36.000,0
81.000,-5.000,86.000,0.000,-22.000,0.000,4.000,109.000,104.000,0
76.000,3.000,80.000,0.000,-40.000,0.000,4.000,121.000,118.000,0
84.000,0.000,88.000,0.000,-2.000,-19.000,3.000,90.000,88.000,0
82.000,0.000,87.000,1.000,-40.000,4.000,5.000,128.000,124.000,0
101.000,0.000,102.000,0.000,72.000,15.000,1.000,29.000,28.000,0
85.000,0.000,88.000,4.000,6.000,0.000,3.000,83.000,80.000,0
78.000,1.000,82.000,4.000,-42.000,0.000,4.000,126.000,122.000,0
78.000,5.000,81.000,0.000,-42.000,0.000,4.000,125.000,122.000,0
83.000,0.000,86.000,0.000,-4.000,19.000,3.000,92.000,88.000,0
102.000,0.000,103.000,3.000,72.000,25.000,1.000,31.000,30.000,0
106.000,4.000,108.000,2.000,70.000,0.000,1.000,38.000,36.000,0
83.000,0.000,86.000,0.000,-4.000,-12.000,3.000,92.000,88.000,0
81.000,0.000,86.000,6.000,-40.000,6.000,5.000,127.000,122.000,0
84.000,0.000,87.000,-6.000,0.000,2.000,3.000,87.000,84.000,0
84.000,0.000,88.000,1.000,0.000,0.000,3.000,88.000,84.000,0
82.000,2.000,86.000,0.000,-22.000,10.000,4.000,109.000,106.000,0
102.000,5.000,104.000,4.000,70.000,-2.000,1.000,34.000,32.000,0
80.000,-5.000,84.000,-6.000,-40.000,1.000,4.000,126.000,122.000,0
107.000,0.000,108.000,1.000,72.000,8.000,1.000,36.000,34.000,0
77.000,2.000,81.000,0.000,-42.000,0.000,4.000,125.000,122.000,0
76.000,-3.000,81.000,0.000,-40.000,18.000,5.000,122.000,116.000,0
107.000,4.000,108.000,-1.000,70.000,-1.000,1.000,38.000,36.000,0
82.000,0.000,86.000,0.000,-10.000,0.000,4.000,96.000,92.000,0
102.000,2.000,102.000,0.000,70.000,-5.000,1.000,33.000,32.000,0
102.000,0.000,103.000,2.000,70.000,-6.000,1.000,33.000,32.000,0
84.000,1.000,87.000,0.000,-2.000,0.000,3.000,90.000,86.000,0
105.000,0.000,106.000,8.000,70.000,0.000,2.000,36.000,34.000,0
82.000,3.000,86.000,5.000,-40.000,0.000,5.000,128.000,124.000,0
79.000,-1.000,83.000,0.000,-40.000,0.000,4.000,125.000,120.000,0
84.000,0.000,88.000,0.000,2.000,0.000,3.000,85.000,82.000,0
81.000,1.000,86.000,0.000,-40.000,2.000,4.000,127.000,122.000,0
102.000,0.000,103.000,0.000,72.000,13.000,1.000,31.000,30.000,0
79.000,0.000,83.000,0.000,-40.000,0.000,4.000,124.000,120.000,0
85.000,-4.000,88.000,0.000,2.000,2.000,3.000,86.000,82.000,0
82.000,1.000,86.000,3.000,-40.000,5.000,5.000,128.000,124.000,0
85.000,-1.000,88.000,0.000,2.000,-8.000,3.000,86.000,82.000,0
102.000,0.000,103.000,3.000,70.000,-1.000,1.000,33.000,32.000,0
85.000,0.000,88.000,0.000,2.000,17.000,3.000,86.000,82.000,0
102.000,0.000,103.000,0.000,70.000,-10.000,1.000,33.000,32.000,0
76.000,2.000,81.000,0.000,-40.000,0.000,4.000,122.000,118.000,0
76.000,0.000,80.000,-5.000,-40.000,0.000,4.000,121.000,118.000,0
85.000,0.000,88.000,-587.000,0.000,0.000,3.000,88.000,84.000,0
85.000,0.000,88.000,0.000,6.000,-1.000,3.000,83.000,80.000,0
106.000,0.000,107.000,-1.000,72.000,3.000,1.000,35.000,34.000,0
76.000,0.000,80.000,-7.000,-42.000,-11.000,4.000,124.000,120.000,0
